title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity;is_new_product;item_role;log_capacity;log_price_per_piece;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_price_per_piece_normalized;log_estimation_discount_normalized;log_shelf_life_normalized;cluster;distance_to_new_product;same_cluster_as_new;new_product_first
飛想茶檸檬紅茶580ml;飲料零食;78.0;Fuzetea 飛想茶;規格：580ml毫升x1x4Bottle瓶;飛想茶檸檬紅茶580ml;82.0;1;580.0;9.0;540;4.88%;1;10034023001;unique_master_match;1;1;ml;4;bottle;19.5;20.5;4.878049;volume;month;4.88;1.0;43.0;29.0;24.0;15.37;24.0;787.0;0;historical;6.364750756851911;3.0204248861443626;1.7712249041307448;2.302585092994046;0.6723502022908507;0.20766902097486545;-0.29726048625893847;0.01037142593596518;-1.0317136705034151;144;2.9592997580028673;1;1
台鹽海洋鹼性離子水Pet1500ml;飲料零食;465.0;台鹽;規格：1500ml毫升x1x12Bottle瓶;台鹽海洋鹼性離子水Pet1500ml;0.0;1;1500.0;12.0;635;0.00%;0;10040050001;unique_master_match;1;1;ml;12;bottle;38.75;0.0;0.0;volume;month;0.0;0.0;35.0;26.0;31.0;19.21;12.0;1972.0;0;historical;7.313886831633462;3.6826098411003407;0.0;2.5649493574615367;-1.4873201444615787;1.1808210480405814;0.6323241922715286;-1.3459289544768014;-0.29662521350160326;194;2.9637546241580477;1;1
開喜凍頂烏龍茶(無糖) 1.5L;飲料零食;456.0;統一;規格：1500ml毫升x1x12BOTTLE瓶;開喜凍頂烏龍茶無糖1.5L;504.0;1;1500.0;13.0;385;9.52%;1;10030001001;unique_master_match;1;1;ml;12;bottle;38.0;42.0;9.52381;volume;month;9.52;1.0;38.0;28.0;32.0;19.37;12.0;465.0;0;historical;7.313886831633462;3.6635616461296463;2.3536403090431977;2.6390573296152584;0.6723502022908507;1.1808210480405814;0.6055840646593031;0.4563510603679264;-0.0889905532990034;14;2.973220066575643;1;1
每朝健康綠茶無糖-650ml;飲料零食;115.0;每朝;規格：650ml毫升x1x4Bottle瓶;每朝健康綠茶無糖650ml;156.0;1;650.0;6.0;477;26.28%;0;10033013001;unique_master_match;1;1;ml;4;bottle;28.75;39.0;26.282051;volume;month;26.28;0.0;40.0;27.0;24.0;17.58;24.0;21826.0;0;historical;6.478509642208569;3.392829131991639;3.3062290134335974;1.9459101490553132;-1.4873201444615787;0.32430634287525517;0.22552590229973143;1.1857877451889713;-2.031040445143557;102;2.981714049906304;1;1
維大力加鹽沙士Can330 ml;飲料零食;119.0;維大力;規格：330ml毫升x1x6Bottle瓶;維大力加鹽沙士Can330 ml;0.0;1;330.0;18.0;53;0.00%;1;10002019001;unique_master_match;1;1;ml;6;bottle;19.833333;0.0;0.0;volume;month;0.0;1.0;41.0;27.0;13.0;9.34;24.0;28103.0;0;historical;5.802118375377063;3.036554252074246;0.0;2.9444389791664403;0.6723502022908507;-0.3691996252317134;-0.27461785245909953;-1.3459289544768014;0.7666234001518166;24;2.9817708697485834;1;1
維大力蘋果風味氣水330ml;飲料零食;119.0;維大力;規格：330ml毫升x1x6Can罐;維大力蘋果風味氣水330ml;0.0;1;330.0;18.0;87;0.00%;1;10002944001;unique_master_match;1;1;ml;6;can;19.833333;0.0;0.0;volume;month;0.0;1.0;44.0;27.0;12.0;8.82;24.0;5844.0;0;historical;5.802118375377063;3.036554252074246;0.0;2.9444389791664403;0.6723502022908507;-0.3691996252317134;-0.27461785245909953;-1.3459289544768014;0.7666234001518166;24;2.9817708697485834;1;1
KIRIN 午後紅茶-奶茶 500ml;飲料零食;99.0;KIRIN 麒麟;規格：500ml毫升x1x3Bottle瓶;KIRIN午後紅茶-奶茶 Pet 500ml;135.0;1;500.0;9.0;442;26.67%;1;10032004001;unique_master_match;1;1;ml;3;bottle;33.0;45.0;26.666667;volume;month;26.67;1.0;37.0;25.0;22.0;12.98;24.0;1040.0;0;historical;6.2166061010848646;3.5263605246161616;3.320228331176681;2.302585092994046;0.6723502022908507;0.0557758668854113;0.41297917461825545;1.1965076034837492;-1.0317136705034151;107;2.983138928765172;1;1
波爾茶葡萄柚口味320ml;飲料零食;108.0;波爾;規格：320ml毫升x1x6Can罐;波爾茶葡萄柚口味320ml;0.0;1;320.0;19.0;561;0.00%;1;10034050001;unique_master_match;1;1;ml;6;can;18.0;0.0;0.0;volume;month;0.0;1.0;41.0;27.0;12.0;8.5;24.0;1633.0;0;historical;5.771441123130016;2.9444389791664403;0.0;2.995732273553991;0.6723502022908507;-0.4006531027701066;-0.4039305855752446;-1.3459289544768014;0.9103362213411377;24;2.9853848064284554;1;1
舒跑Pet975ml;飲料零食;30.0;舒跑;規格：975ml毫升x1x1Bottle瓶;舒跑Pet975ml;32.0;1;975.0;10.0;285;6.25%;1;10021022001;unique_master_match;1;1;ml;1;bottle;30.0;32.0;6.25;volume;month;6.25;1.0;42.0;19.0;24.0;13.12;12.0;1574.0;0;historical;6.883462586413092;3.4339872044851463;1.9810014688665833;2.3978952727983707;0.6723502022908507;0.7395057952926143;0.2833041911319721;0.1710060431939771;-0.7646749670766093;3;2.996147154670881;1;1
Red Bull 紅牛能量飲料355mlx24;飲料零食;1727.0;紅牛;規格：355ml毫升x1x24Bottle瓶;紅牛能量飲料Can355ml;1824.0;1;355.0;24.0;296;5.32%;1;10022003001;unique_master_match;1;1;ml;24;bottle;71.958333;76.0;5.317982;volume;month;5.32;1.0;36.0;24.0;17.0;9.4;24.0;304.0;0;historical;5.87493073085203;4.2898884973690885;1.843399853372986;3.2188758248682006;0.6723502022908507;-0.29454490162719504;1.4848306260722284;0.06563877842475897;1.5355366431988628;26;2.9968490723118695;1;1
金車奧利多Can240ml;飲料零食;96.0;金車;規格：240ml毫升x1x6Bottle瓶;金車奧利多Can240ml;0.0;1;240.0;18.0;311;0.00%;1;10022030001;unique_master_match;1;1;ml;6;bottle;16.0;0.0;0.0;volume;month;0.0;1.0;33.0;22.0;14.0;6.53;24.0;6410.0;0;historical;5.484796933490655;2.833213344056216;0.0;2.9444389791664403;0.6723502022908507;-0.6945502389192675;-0.5600707175496388;-1.3459289544768014;0.7666234001518166;110;3.004182162938738;1;1
黑松FIN補給飲料Pet975ml;飲料零食;370.0;黑松;規格：975ml毫升x1x12Bottle瓶;FIN健康補給飲料Pet975ml;394.0;1;975.0;10.0;290;6.09%;1;10021034001;unique_master_match;1;1;ml;12;bottle;30.833333;32.833333;6.091371;volume;month;6.09;1.0;38.0;22.0;21.0;12.85;12.0;2635.0;0;historical;6.883462586413092;3.4605139483473706;1.9588786927952777;2.3978952727983707;0.6723502022908507;0.7395057952926143;0.320542812277125;0.15406571589205056;-0.7646749670766093;3;3.0070945644117106;1;1
韋恩特濃黑咖Can210ml;飲料零食;108.0;黑松;規格：210ml毫升x1x6CAN罐;韋恩特濃黑咖Can210ml;0.0;1;210.0;18.0;262;0.00%;1;10020046001;unique_master_match;1;1;ml;6;can;18.0;0.0;0.0;volume;month;0.0;1.0;33.0;22.0;12.0;6.81;24.0;1284.0;0;historical;5.351858133476067;2.9444389791664403;0.0;2.9444389791664403;0.6723502022908507;-0.8308527840939997;-0.4039305855752446;-1.3459289544768014;0.7666234001518166;110;3.0127961818368747;1;1
寶礦力水得Pet345ml;飲料零食;80.0;金車;規格：345ml毫升x1x4Bottle瓶;寶礦力水得Pet345ml;100.0;1;345.0;8.0;284;20.00%;1;10021021001;unique_master_match;1;1;ml;4;bottle;20.0;25.0;20.0;volume;month;20.0;1.0;38.0;26.0;19.0;9.67;24.0;2220.0;0;historical;5.846438775057725;3.044522437723423;3.044522437723423;2.1972245773362196;0.6723502022908507;-0.323757788243771;-0.26343199986652044;0.9853881644443507;-1.3269112616884122;198;3.022265398389873;1;1
七星藍莓汽泡香檳飲料750ml;飲料零食;65.0;七星;規格：750ml毫升x1x1Bottle瓶;七星藍莓汽泡香檳飲料750ml;69.0;1;750.0;24.0;58;5.80%;1;10002037001;unique_master_match;1;1;ml;1;bottle;65.0;69.0;5.797101;volume;month;5.8;1.0;35.0;27.0;32.0;17.1;12.0;40.333333;0;historical;6.621405651764134;4.189654742026425;1.9164961977509367;3.2188758248682006;0.6723502022908507;0.47081804446725917;1.34412105159344;0.12161168138890953;1.5355366431988628;61;3.0280281411672285;1;1
七星紅葡萄氣泡香檳飲料750ml;飲料零食;65.0;七星;規格：750ml毫升x1x1Bottle瓶;七星紅葡萄氣泡香檳飲料750ml;69.0;1;750.0;24.0;59;5.80%;1;10002038001;unique_master_match;1;1;ml;1;bottle;65.0;69.0;5.797101;volume;month;5.8;1.0;35.0;27.0;32.0;17.1;12.0;83.333333;0;historical;6.621405651764134;4.189654742026425;1.9164961977509367;3.2188758248682006;0.6723502022908507;0.47081804446725917;1.34412105159344;0.12161168138890953;1.5355366431988628;61;3.0280281411672285;1;1
開喜凍頂烏龍茶有糖Pet-1500ml;飲料零食;38.0;統一;規格：1500ml毫升x1x1Bottle瓶;開喜凍頂烏龍茶有糖Pet1500ml;42.0;1;1500.0;12.0;387;9.52%;1;10030005001;unique_master_match;1;1;ml;1;bottle;38.0;42.0;9.52381;volume;month;9.52;1.0;38.0;28.0;32.0;19.37;12.0;909.0;0;historical;7.313886831633462;3.6635616461296463;2.3536403090431977;2.5649493574615367;0.6723502022908507;1.1808210480405814;0.6055840646593031;0.4563510603679264;-0.29662521350160326;14;3.039483499113665;1;1
白蘭氏旭沛蜆精60ml*12;飲料零食;585.0;白蘭氏;規格：60ml毫升x12x1Box盒;白蘭氏旭沛蜆精60ml*12;0.0;1;60.0;24.0;332;0.00%;0;10023031001;unique_master_match;1;1;ml;12;box;48.75;0.0;0.0;volume;month;0.0;0.0;36.0;25.0;25.0;13.0;6.0;69.0;0;historical;4.110873864173311;3.907010463604602;0.0;3.2188758248682006;-1.4873201444615787;-2.103237628918904;0.947340984742339;-1.3459289544768014;1.5355366431988628;65;3.057621550080439;1;1
黑松蘋果汁-TP300ml;飲料零食;189.0;黑松;規格：300ml毫升x1x24Bottle瓶;黑松蘋果C/TP300ml;191.0;1;300.0;12.0;115;1.05%;1;10011016001;unique_master_match;1;1;ml;24;bottle;7.875;7.958333;1.04712;volume;month;1.05;1.0;35.0;20.0;13.0;7.9;24.0;11309.0;0;historical;5.707110264748875;2.1832383353614797;0.7164339273351344;2.5649493574615367;0.6723502022908507;-0.4666117222977574;-1.4725148994783894;-0.7973257782685652;-0.29662521350160326;122;3.0608534011331163;1;1
黑松葡萄汁-TP300ml;飲料零食;189.0;黑松;規格：300ml毫升x1x24Bottle瓶;黑松葡萄C/TP300ml;191.0;1;300.0;12.0;127;1.05%;1;10013003001;unique_master_match;1;1;ml;24;bottle;7.875;7.958333;1.04712;volume;month;1.05;1.0;35.0;20.0;13.0;7.9;24.0;10796.0;0;historical;5.707110264748875;2.1832383353614797;0.7164339273351344;2.5649493574615367;0.6723502022908507;-0.4666117222977574;-1.4725148994783894;-0.7973257782685652;-0.29662521350160326;122;3.0608534011331163;1;1
百家珍梅子醋600ml;飲料零食;105.0;百家珍;規格：600ml毫升x1x1Bottle瓶;百家珍梅子醋600ml;125.0;1;600.0;36.0;703;16.00%;0;10052015001;unique_master_match;1;1;ml;1;bottle;105.0;125.0;16.0;volume;month;16.0;0.0;31.0;24.0;27.0;12.34;12.0;59.0;0;historical;6.398594934535208;4.663439094112067;2.833213344056216;3.6109179126442243;-1.4873201444615787;0.2423695565376432;2.009226278358334;0.8235800262135019;2.633954577394146;121;3.0650499423843214;1;1
御茶園台灣四季春-1250ml;飲料零食;383.0;御茶園;規格：1250ml毫升x1x12Bottle瓶;御茶園台灣四季春 1250ml;430.0;1;1250.0;10.0;516;10.93%;1;10033065001;unique_master_match;1;1;ml;12;bottle;31.916667;35.833333;10.930233;volume;month;10.93;1.0;35.0;26.0;31.0;15.97;12.0;2087.0;0;historical;7.1316985104669115;3.493979125239704;2.4790757665142436;2.3978952727983707;0.6723502022908507;0.9940228230424072;0.36752170461014844;0.5524021932807859;-0.7646749670766093;112;3.076995633316034;1;1
御茶園冰釀綠茶微甜Pet1250ml;飲料零食;32.0;御茶園;規格：1250ml毫升x1x1Bottle瓶;御茶園冰釀綠茶微甜Pet1250ml;36.0;1;1250.0;10.0;500;11.11%;1;10033038001;unique_master_match;1;1;ml;1;bottle;32.0;36.0;11.111111;volume;month;11.11;1.0;35.0;27.0;31.0;16.57;12.0;1230.0;0;historical;7.1316985104669115;3.4965075614664802;2.4941232957186124;2.3978952727983707;0.6723502022908507;0.9940228230424072;0.3710711594255465;0.5639247105718205;-0.7646749670766093;112;3.077239876510035;1;1
可果美蕃茄汁(無添加食鹽)340ml;飲料零食;84.0;可果美;規格：340ml毫升x1x4Can罐;可果美無鹽蕃茄汁Can340ml;0.0;1;340.0;24.0;218;0.00%;1;10016011001;unique_master_match;1;1;ml;4;can;21.0;0.0;0.0;volume;month;0.0;1.0;40.0;27.0;12.0;9.97;24.0;1974.0;0;historical;5.831882477283517;3.091042453358316;0.0;3.2188758248682006;0.6723502022908507;-0.338682403440599;-0.19812653882343584;-1.3459289544768014;1.5355366431988628;153;3.0821508654763465;1;1
金車奧利多Btl150ml;飲料零食;128.0;金車;規格：150ml毫升x1x8Bottle瓶;金車奧利多Btl150ml;0.0;1;150.0;18.0;300;0.00%;1;10022008001;unique_master_match;1;1;ml;8;bottle;16.0;0.0;0.0;volume;month;0.0;1.0;32.0;22.0;16.0;7.74;24.0;2675.0;0;historical;5.017279836814924;2.833213344056216;0.0;2.9444389791664403;0.6723502022908507;-1.1738969020650953;-0.5600707175496388;-1.3459289544768014;0.7666234001518166;110;3.088145222399806;1;1
白蘭氏黑醋栗+金盞花葉黃素精華飲60mlx18;飲料零食;939.0;白蘭氏;規格：60ml毫升x18x1BOX盒;白蘭氏黑醋栗+金盞花葉黃素精華飲60mlx18;0.0;1;60.0;24.0;323;0.00%;0;10023008001;unique_master_match;1;1;ml;18;box;52.166667;0.0;0.0;volume;month;0.0;0.0;48.0;33.0;21.0;13.54;4.0;36.666667;0;historical;4.110873864173311;3.973431639826382;0.0;3.2188758248682006;-1.4873201444615787;-2.103237628918904;1.0405839786878048;-1.3459289544768014;1.5355366431988628;65;3.0977909637379897;1;1
天地合補葉黃素功能飲60mlx18;飲料零食;939.0;天地合補;規格：60ml毫升x18x1BoX盒;天地合補葉黃素功能飲60mlx18;0.0;1;60.0;24.0;339;0.00%;0;10023044001;unique_master_match;1;1;ml;18;box;52.166667;0.0;0.0;volume;month;0.0;0.0;56.0;32.0;20.0;11.28;4.0;184.0;0;historical;4.110873864173311;3.973431639826382;0.0;3.2188758248682006;-1.4873201444615787;-2.103237628918904;1.0405839786878048;-1.3459289544768014;1.5355366431988628;65;3.0977909637379897;1;1
御茶園特上紅茶 1250ml;飲料零食;33.0;御茶園特上;規格：1250ml毫升x1x1Bottle瓶;御茶園特上紅茶 1250ml;36.0;1;1250.0;10.0;433;8.33%;1;10031901001;unique_master_match;1;1;ml;1;bottle;33.0;36.0;8.333333;volume;month;8.33;1.0;35.0;26.0;31.0;15.97;12.0;2118.0;0;historical;7.1316985104669115;3.5263605246161616;2.233592185792808;2.3978952727983707;0.6723502022908507;0.9940228230424072;0.41297917461825545;0.36442523273721733;-0.7646749670766093;112;3.1028610880516436;1;1
VICO 100%椰子水1000ml;飲料零食;399.0;VICO;規格：1000ml毫升x1x6Bottle瓶;VICO 100 椰子水 1000ml;508.0;1;1000.0;13.0;194;21.46%;1;10014116001;unique_master_match;1;1;ml;6;bottle;66.5;84.666667;21.456693;volume;month;21.46;1.0;25.0;16.0;26.0;6.67;6.0;;0;historical;6.90875477931522;4.212127597878484;3.111588698932538;2.6390573296152584;0.6723502022908507;0.7654379555440389;1.3756687669659324;1.036743582595173;-0.0889905532990034;125;3.1271945091834414;1;1
保力達蠻牛Slim維他命B Can250ml;飲料零食;96.0;;規格：250ml毫升x1x4BOTTLE瓶;保力達蠻牛Slim維他命B Can250ml;0.0;1;250.0;13.0;316;0.00%;1;10022916001;unique_master_match;1;1;ml;4;bottle;24.0;0.0;0.0;volume;month;0.0;1.0;32.0;22.0;14.0;6.88;24.0;304.0;0;historical;5.5254529391317835;3.2188758248682006;0.0;2.6390573296152584;0.6723502022908507;-0.6528655159872415;-0.018672229765052516;-1.3459289544768014;-0.0889905532990034;73;3.1273786758162334;1;1
KIRIN午後紅茶 - 檸檬紅茶1500ml;飲料零食;79.0;KIRIN 麒麟;規格：1500ml毫升x1x1Bottle瓶;KIRIN午後紅茶 - 檸檬紅茶1500ml;109.0;1;1500.0;9.0;560;27.52%;0;10034049001;unique_master_match;1;1;ml;1;bottle;79.0;109.0;27.522936;volume;month;27.52;0.0;32.0;19.0;31.0;12.89;8.0;254.0;0;historical;7.313886831633462;4.382026634673881;3.350708535549134;2.302585092994046;-1.4873201444615787;1.1808210480405814;1.614175456554772;1.219847560306288;-1.0317136705034151;54;3.127843060321968;1;1
美粒果零加糖蘋果蘇打1250ml;飲料零食;31.0;美粒果;規格：1250ml毫升x1x1Bottle瓶;美粒果蘋果蘇打1250ml;0.0;1;1250.0;9.0;77;0.00%;0;10002916001;unique_master_match;1;1;ml;1;bottle;31.0;0.0;0.0;volume;month;0.0;0.0;27.0;27.0;30.0;16.2;12.0;1031.0;0;historical;7.1316985104669115;3.4657359027997265;0.0;2.302585092994046;-1.4873201444615787;0.9940228230424072;0.3278734663709148;-1.3459289544768014;-1.0317136705034151;78;3.136395773268732;1;1
悅氏 Light鹼性水2200ml;飲料零食;36.0;悅氏;規格：2200ml毫升x1x1Bottle瓶;悅氏 Light鹼性水2200ml;0.0;1;2200.0;12.0;627;0.00%;0;10040038001;unique_master_match;1;1;ml;1;bottle;36.0;0.0;0.0;volume;month;0.0;0.0;39.0;22.0;31.0;18.5;8.0;2122.0;0;historical;7.696667081526462;3.6109179126442243;0.0;2.5649493574615367;-1.4873201444615787;1.5732867713456702;0.5316820412103668;-1.3459289544768014;-0.29662521350160326;194;3.1615281686708077;1;1
黑松沙士1250 ml;飲料零食;300.0;黑松沙士;規格：1250ml毫升x1x12Bottle瓶;黑松沙士1250 ml;369.0;1;1250.0;9.0;55;18.70%;1;10002025001;unique_master_match;1;1;ml;12;bottle;25.0;30.75;18.699187;volume;month;18.7;1.0;38.0;28.0;30.0;16.2;12.0;1735.0;0;historical;7.1316985104669115;3.258096538021482;2.9805773658568198;2.302585092994046;0.6723502022908507;0.9940228230424072;0.03638636641032071;0.9364227704416286;-1.0317136705034151;80;3.167129920928912;1;1
白蘭氏強化型葉黃素精華飲60ml*14入;飲料零食;939.0;白蘭氏;規格：60ml毫升x14x1BOX盒;白蘭氏強化型金盞花葉黃素精華飲60ml*14入;0.0;1;60.0;18.0;345;0.00%;0;10023058001;unique_master_match;1;1;ml;14;box;67.071429;0.0;0.0;volume;month;0.0;0.0;42.0;28.0;20.0;10.41;4.0;29.0;0;historical;4.110873864173311;4.220557580334851;0.0;2.9444389791664403;-1.4873201444615787;-2.103237628918904;1.3875028964988814;-1.3459289544768014;0.7666234001518166;154;3.174544409510218;1;1
波爾天然水600ml;飲料零食;58.0;波爾;規格：600ml毫升x1x6Bottle瓶;波爾天然水600ml;0.0;1;600.0;18.0;605;0.00%;1;10040014001;unique_master_match;1;1;ml;6;bottle;9.666667;0.0;0.0;volume;month;0.0;1.0;39.0;25.0;24.0;15.6;24.0;588.0;0;historical;6.398594934535208;2.3671236453816165;0.0;2.9444389791664403;0.6723502022908507;0.2423695565376432;-1.214374080176767;-1.3459289544768014;0.7666234001518166;123;3.1747251648299692;1;1
動元素運動飲料Pet1250ml;飲料零食;27.0;AQUARIUS 動元素;規格：1250ml毫升x1x1Bottle瓶;動元素運動飲料Pet600ml;30.0;1;1250.0;9.0;286;10.00%;1;10021023001;unique_master_match;1;1;ml;1;bottle;27.0;30.0;10.0;volume;month;10.0;1.0;43.0;29.0;23.0;15.36;24.0;1752.0;0;historical;7.1316985104669115;3.332204510175204;2.3978952727983707;2.302585092994046;0.6723502022908507;0.9940228230424072;0.14042019405239078;0.49023892183391654;-1.0317136705034151;209;3.1802916512575092;1;1
寶礦力水得Can340ml;飲料零食;360.0;金車;規格：340ml毫升x1x24Can罐;寶礦力水得Can340ml;0.0;1;340.0;12.0;272;0.00%;1;10021005001;unique_master_match;1;1;ml;24;can;15.0;0.0;0.0;volume;month;0.0;1.0;41.0;27.0;13.0;9.07;24.0;5056.0;0;historical;5.831882477283517;2.772588722239781;0.0;2.5649493574615367;0.6723502022908507;-0.338682403440599;-0.6451764257969794;-1.3459289544768014;-0.29662521350160326;15;3.1810609904937146;1;1
寶礦力水得Pet1460ml;飲料零食;35.0;金車;規格：1460ml毫升x1x1Bottle瓶;寶礦力水得Pet1460ml;42.0;1;1460.0;10.0;274;16.67%;1;10021007001;unique_master_match;1;1;ml;1;bottle;35.0;42.0;16.666667;volume;month;16.67;1.0;38.0;29.0;32.0;19.57;12.0;5702.0;0;historical;7.2868764117507;3.58351893845611;2.8716796437519365;2.3978952727983707;0.6723502022908507;1.1531271845796907;0.49321897070098597;0.8530352674924072;-0.7646749670766093;112;3.1819659429642386;1;1
老北京酸梅湯Pet900ml;飲料零食;69.0;老北京;規格：900ml毫升x1x1Bottle瓶;老北京酸梅湯Pet900ml;90.0;1;900.0;12.0;184;23.33%;1;10014097001;unique_master_match;1;1;ml;1;bottle;69.0;90.0;23.333333;volume;month;23.33;1.0;30.0;23.0;24.0;12.18;12.0;86.0;0;historical;6.803505257608338;4.248495242049359;3.191847138781651;2.5649493574615367;0.6723502022908507;0.6575253093828197;1.426722184236249;1.098200799148996;-0.29662521350160326;125;3.1872829461525907;1;1
悅氏四季春茶(無糖) 2000ml;飲料零食;310.0;悅氏;規格：2000ml毫升x1x8BOTTLE瓶;悅氏四季春茶2000ml;358.0;1;2000.0;12.0;509;13.41%;1;10033053001;unique_master_match;1;1;ml;8;bottle;38.75;44.75;13.407821;volume;month;13.41;1.0;38.0;22.0;31.0;17.07;8.0;1361.0;0;historical;7.601402334583733;3.6826098411003407;2.6677711841429548;2.5649493574615367;0.6723502022908507;1.4756115443066435;0.6323241922715286;0.6968941017420477;-0.29662521350160326;98;3.20077538832455;1;1
黑松茶花綠茶(無糖) 1230ml;飲料零食;300.0;黑松茶花;規格：1230ml毫升x1x12Bottle瓶;黑松茶花綠茶 1230ml;428.0;1;1230.0;9.0;474;29.91%;1;10033010001;unique_master_match;1;1;ml;12;bottle;25.0;35.666667;29.906542;volume;month;29.91;1.0;35.0;26.0;31.0;16.27;12.0;4275.0;0;historical;7.115582126184454;3.258096538021482;3.4309678767055534;2.302585092994046;0.6723502022908507;0.9774986465305688;0.03638636641032071;1.281305467028502;-1.0317136705034151;80;3.2032395181128908;1;1
悅氏黑烏龍茶-2000ml;飲料零食;39.0;悅氏;規格：2000ml毫升x1x1Bottle瓶;悅氏黑烏龍茶 2000ml;45.0;1;2000.0;12.0;397;13.33%;1;10030018001;unique_master_match;1;1;ml;1;bottle;39.0;45.0;13.333333;volume;month;13.33;1.0;38.0;21.0;31.0;17.72;8.0;969.0;0;historical;7.601402334583733;3.6888794541139363;2.6625878037696387;2.5649493574615367;0.6723502022908507;1.4756115443066435;0.6411255643868783;0.6929249723809162;-0.29662521350160326;98;3.2034552268082312;1;1
悅氏梅子綠茶微甜Pet2000ml;飲料零食;39.0;悅氏;規格：2000ml毫升x1x1Bottle瓶;悅氏梅子綠茶微甜Pet2000ml;45.0;1;2000.0;12.0;503;13.33%;1;10033044001;unique_master_match;1;1;ml;1;bottle;39.0;45.0;13.333333;volume;month;13.33;1.0;35.0;23.0;31.0;17.67;8.0;1149.0;0;historical;7.601402334583733;3.6888794541139363;2.6625878037696387;2.5649493574615367;0.6723502022908507;1.4756115443066435;0.6411255643868783;0.6929249723809162;-0.29662521350160326;98;3.2034552268082312;1;1
